COUNTRY,OccupancyClassDescription,OccupancySchemeID,OccupancyClassCode
SE,Heavy Industrial - General,RMS IND,1051
SE,Chemical Processing - Primarily Outdoor,RMS IND,2001
SE,Chemical Processing - Primarily Indoor,RMS IND,2011
SE,Light Industrial - Electronics,RMS IND,3001
SE,Light Industrial - Pharmaceutical,RMS IND,3011
SE,Light Industrial - Biomedical,RMS IND,3021
SE,Light Industrial - Semiconductor,RMS IND,3031
SE,Light Industrial - General Assembly,RMS IND,3041
SE,Light Industrial - General Manufacturing,RMS IND,3051
SE,Light Industrial - Technological Risk,RMS IND,3061
SE,Petrochemical - Refineries,RMS IND,4001
SE,Petrochemical - Pipelines,RMS IND,4011
SE,Petrochemical - Pipelines below ground,RMS IND,4021
SE,Petrochemical - Tank farms,RMS IND,4031
SE,Electric Power Generation - Fossil Fuel (Small),RMS IND,5001
SE,Electric Power Generation - Fossil Fuel (Medium),RMS IND,5002
SE,Electric Power Generation - Fossil Fuel (Large),RMS IND,5003
SE,Electric Power Generation - Hydroelectric,RMS IND,5011
SE,Electric Power Generation - Co-Generation (Small),RMS IND,5021
SE,Electric Power Generation - Co-Generation (Medium),RMS IND,5022
SE,Electric Power Generation - Co-Generation (Large),RMS IND,5023
SE,Electric Power Generation - Gas Power (Small),RMS IND,5031
SE,Electric Power Generation - Gas Power (Mid),RMS IND,5032
SE,Electric Power Generation - Gas Power (Large),RMS IND,5033
SE,Electric Power - T&D,RMS IND,6001
SE,Electric Power - Substations (Small),RMS IND,6011
SE,Electric Power - Substations (Mid),RMS IND,6012
SE,Electric Power - Substations (Large),RMS IND,6013
SE,Electric Power - Nuclear power plant,RMS IND,6021
SE,Electric Power - Wind Farms (Small),RMS IND,6031
SE,Electric Power - Wind Farms (Mid),RMS IND,6032
SE,Electric Power - Wind Farms (Large),RMS IND,6033
SE,Electric Power - Solar Farms (Small),RMS IND,6041
SE,Electric Power - Solar Farms (Mid),RMS IND,6042
SE,Electric Power - Solar Farms (Large),RMS IND,6043
SE,Natural Gas,RMS IND,7001
SE,Food & Beverage,RMS IND,7011
SE,Data Processing/Telecommunications,RMS IND,7021
SE,Communications,RMS IND,7031
SE,Ports & Harbors,RMS IND,7041
SE,"Dams, Reservoirs only",RMS IND,7051
SE,Water/Sewage treatment plants,RMS IND,7061
SE,Mechanical,RMS IND,7071
SE,Airport (Small),RMS IND,7081
SE,Airport (Mid),RMS IND,7082
SE,Airport (Large),RMS IND,7083
SG,Heavy Industrial - Mining,RMS IND,1001
SG,Heavy Industrial - Cement,RMS IND,1011
SG,Heavy Industrial - Steel,RMS IND,1021
SG,Heavy Industrial - Pulp & Paper,RMS IND,1031
SG,Heavy Industrial - Glass,RMS IND,1041
SG,Heavy Industrial - General,RMS IND,1051
SG,Chemical Processing - Primarily Outdoor,RMS IND,2001
SG,Chemical Processing - Primarily Indoor,RMS IND,2011
SG,Light Industrial - Electronics,RMS IND,3001
SG,Light Industrial - Pharmaceutical,RMS IND,3011
SG,Light Industrial - Biomedical,RMS IND,3021
SG,Light Industrial - Semiconductor,RMS IND,3031
SG,Light Industrial - General Assembly,RMS IND,3041
SG,Light Industrial - General Manufacturing,RMS IND,3051
SG,Light Industrial - Technological Risk,RMS IND,3061
SG,Petrochemical - Refineries,RMS IND,4001
SG,Petrochemical - Pipelines,RMS IND,4011
SG,Petrochemical - Pipelines Below Ground,RMS IND,4021
SG,Petrochemical - Tank Farms,RMS IND,4031
SG,Electric Power Generation - Fossil Fuel (Small),RMS IND,5001
SG,Electric Power Generation - Fossil Fuel (Medium),RMS IND,5002
SG,Electric Power Generation - Fossil Fuel (Large),RMS IND,5003
SG,Electric Power Generation - Hydroelectric,RMS IND,5011
SG,Electric Power Generation - Co-Generation (Small),RMS IND,5021
SG,Electric Power Generation - Co-Generation (Mid),RMS IND,5022
SG,Electric Power Generation - Co-Generation (Large),RMS IND,5023
SG,Electric Power Generation - Gas Power (Small),RMS IND,5031
SG,Electric Power Generation - Gas Power (Mid),RMS IND,5032
SG,Electric Power Generation - Gas Power (Large),RMS IND,5033
SG,Electric Power - T&D,RMS IND,6001
SG,Electric Power - Substations (Small),RMS IND,6011
SG,Electric Power - Substations (Mid),RMS IND,6012
SG,Electric Power - Substations (Large),RMS IND,6013
SG,Electric Power - Nuclear Power Plant,RMS IND,6021
SG,Electric Power - Wind Farms (Small),RMS IND,6031
SG,Electric Power - Wind Farms (Mid),RMS IND,6032
SG,Electric Power - Wind Farms (Large),RMS IND,6033
SG,Electric Power - Solar Farms (Small),RMS IND,6041
SG,Electric Power - Solar Farms (Mid),RMS IND,6042
SG,Electric Power - Solar Farms (Large),RMS IND,6043
SG,Natural Gas,RMS IND,7001
SG,Food & Beverage,RMS IND,7011
SG,Data Processing/Telecommunications,RMS IND,7021
SG,Communications,RMS IND,7031
SG,Ports & Harbors,RMS IND,7041
SG,"Dams, Reservoirs only",RMS IND,7051
SG,Water/Sewage treatment plants,RMS IND,7061
SG,Outdoor Mechanical,RMS IND,7071
SG,Airport (Small),RMS IND,7081
SG,Airport (Mid),RMS IND,7082
SG,Airport (Large),RMS IND,7083
SI,Heavy Industrial - Mining,RMS IND,1001
SI,Heavy Industrial - Cement,RMS IND,1011
SI,Heavy Industrial - Steel,RMS IND,1021
SI,Heavy Industrial - Pulp & Paper,RMS IND,1031
SI,Heavy Industrial - Glass,RMS IND,1041
SI,Heavy Industrial - General,RMS IND,1051
SI,Chemical Processing - Primarily Outdoor,RMS IND,2001
SI,Chemical Processing - Primarily Indoor,RMS IND,2011
SI,Light Industrial - Electronics,RMS IND,3001
SI,Light Industrial - Pharmaceutical,RMS IND,3011
SI,Light Industrial - Biomedical,RMS IND,3021
SI,Light Industrial - Semiconductor,RMS IND,3031
SI,Light Industrial - General Assembly,RMS IND,3041
SI,Light Industrial - General Manufacturing,RMS IND,3051
SI,Light Industrial - Technological Risk,RMS IND,3061
SI,Petrochemical - Refineries,RMS IND,4001
SI,Petrochemical - Pipelines,RMS IND,4011
SI,Petrochemical - Pipelines below ground,RMS IND,4021
SI,Petrochemical - Tank farms,RMS IND,4031
SI,Electric Power Generation - Fossil Fuel (Small),RMS IND,5001
SI,Electric Power Generation - Fossil Fuel (Medium),RMS IND,5002
SI,Electric Power Generation - Fossil Fuel (Large),RMS IND,5003
SI,Electric Power Generation - Hydroelectric,RMS IND,5011
SI,Electric Power Generation - Co-Generation (Small),RMS IND,5021
SI,Electric Power Generation - Co-Generation (Medium),RMS IND,5022
SI,Electric Power Generation - Co-Generation (Large),RMS IND,5023
SI,Electric Power Generation - Gas Power (Small),RMS IND,5031
SI,Electric Power Generation - Gas Power (Mid),RMS IND,5032
SI,Electric Power Generation - Gas Power (Large),RMS IND,5033
SI,Electric Power - T&D,RMS IND,6001
SI,Electric Power - Substations (Small),RMS IND,6011
SI,Electric Power - Substations (Mid),RMS IND,6012
SI,Electric Power - Substations (Large),RMS IND,6013
SI,Electric Power - Nuclear power plant,RMS IND,6021
SI,Electric Power - Wind Farms (Small),RMS IND,6031
SI,Electric Power - Wind Farms (Mid),RMS IND,6032
SI,Electric Power - Wind Farms (Large),RMS IND,6033
SI,Electric Power - Solar Farms (Small),RMS IND,6041
SI,Electric Power - Solar Farms (Mid),RMS IND,6042
SI,Electric Power - Solar Farms (Large),RMS IND,6043
SI,Natural Gas,RMS IND,7001
SI,Food & Beverage,RMS IND,7011
SI,Data Processing/Telecommunications,RMS IND,7021
SI,Communications,RMS IND,7031
SI,Ports & Harbors,RMS IND,7041
SI,"Dams, Reservoirs only",RMS IND,7051
SI,Water/Sewage treatment plants,RMS IND,7061
SI,Mechanical,RMS IND,7071
SI,Airport (Small),RMS IND,7081
SI,Airport (Mid),RMS IND,7082
SI,Airport (Large),RMS IND,7083
SK,Heavy Industrial - Mining,RMS IND,1001
SK,Heavy Industrial - Cement,RMS IND,1011
SK,Heavy Industrial - Steel,RMS IND,1021
SK,Heavy Industrial - Pulp & Paper,RMS IND,1031
SK,Heavy Industrial - Glass,RMS IND,1041
SK,Heavy Industrial - General,RMS IND,1051
SK,Chemical Processing - Primarily Outdoor,RMS IND,2001
SK,Chemical Processing - Primarily Indoor,RMS IND,2011
SK,Light Industrial - Electronics,RMS IND,3001
SK,Light Industrial - Pharmaceutical,RMS IND,3011
SK,Light Industrial - Biomedical,RMS IND,3021
SK,Light Industrial - Semiconductor,RMS IND,3031
SK,Light Industrial - General Assembly,RMS IND,3041
SK,Light Industrial - General Manufacturing,RMS IND,3051
SK,Light Industrial - Technological Risk,RMS IND,3061
SK,Petrochemical - Refineries,RMS IND,4001
SK,Petrochemical - Pipelines,RMS IND,4011
SK,Petrochemical - Pipelines below ground,RMS IND,4021
SK,Petrochemical - Tank farms,RMS IND,4031
SK,Electric Power Generation - Fossil Fuel (Small),RMS IND,5001
SK,Electric Power Generation - Fossil Fuel (Medium),RMS IND,5002
SK,Electric Power Generation - Fossil Fuel (Large),RMS IND,5003
SK,Electric Power Generation - Hydroelectric,RMS IND,5011
SK,Electric Power Generation - Co-Generation (Small),RMS IND,5021
SK,Electric Power Generation - Co-Generation (Medium),RMS IND,5022
SK,Electric Power Generation - Co-Generation (Large),RMS IND,5023
SK,Electric Power Generation - Gas Power (Small),RMS IND,5031
SK,Electric Power Generation - Gas Power (Mid),RMS IND,5032
SK,Electric Power Generation - Gas Power (Large),RMS IND,5033
SK,Electric Power - T&D,RMS IND,6001
SK,Electric Power - Substations (Small),RMS IND,6011
SK,Electric Power - Substations (Mid),RMS IND,6012
SK,Electric Power - Substations (Large),RMS IND,6013
SK,Electric Power - Nuclear power plant,RMS IND,6021
SK,Electric Power - Wind Farms (Small),RMS IND,6031
SK,Electric Power - Wind Farms (Mid),RMS IND,6032
SK,Electric Power - Wind Farms (Large),RMS IND,6033
SK,Electric Power - Solar Farms (Small),RMS IND,6041
SK,Electric Power - Solar Farms (Mid),RMS IND,6042
SK,Electric Power - Solar Farms (Large),RMS IND,6043
SK,Natural Gas,RMS IND,7001
SK,Food & Beverage,RMS IND,7011
SK,Data Processing/Telecommunications,RMS IND,7021
SK,Communications,RMS IND,7031
SK,Ports & Harbors,RMS IND,7041
SK,"Dams, Reservoirs only",RMS IND,7051
SK,Water/Sewage treatment plants,RMS IND,7061
SK,Mechanical,RMS IND,7071
SK,Airport (Small),RMS IND,7081
SK,Airport (Mid),RMS IND,7082
SK,Airport (Large),RMS IND,7083
SV,Heavy Industrial - Mining,RMS IND,1001
SV,Heavy Industrial - Cement,RMS IND,1011
SV,Heavy Industrial - Steel,RMS IND,1021
SV,Heavy Industrial - Pulp & Paper,RMS IND,1031
SV,Heavy Industrial - Glass,RMS IND,1041
SV,Heavy Industrial - General,RMS IND,1051
SV,Chemical Processing - Primarily Outdoor,RMS IND,2001
SV,Chemical Processing - Primarily Indoor,RMS IND,2011
SV,Light Industrial - Electronics,RMS IND,3001
SV,Light Industrial - Pharmaceutical,RMS IND,3011
SV,Light Industrial - Biomedical,RMS IND,3021
SV,Light Industrial - Semiconductor,RMS IND,3031
SV,Light Industrial - General Assembly,RMS IND,3041
SV,Light Industrial - General Manufacturing,RMS IND,3051
SV,Light Industrial - Technological Risk,RMS IND,3061
SV,Petrochemical - Refineries,RMS IND,4001
SV,Petrochemical - Pipelines,RMS IND,4011
SV,Petrochemical - Pipelines below ground,RMS IND,4021
SV,Petrochemical - Tank farms,RMS IND,4031
SV,Electric Power Generation - Fossil Fuel (Small),RMS IND,5001
SV,Electric Power Generation - Fossil Fuel (Medium),RMS IND,5002
SV,Electric Power Generation - Fossil Fuel (Large),RMS IND,5003
SV,Electric Power Generation - Hydroelectric,RMS IND,5011
SV,Electric Power Generation - Co-Generation (Small),RMS IND,5021
SV,Electric Power Generation - Co-Generation (Mid),RMS IND,5022
SV,Electric Power Generation - Co-Generation (Large),RMS IND,5023
SV,Electric Power Generation - Gas Power (Small),RMS IND,5031
SV,Electric Power Generation - Gas Power (Mid),RMS IND,5032
SV,Electric Power Generation - Gas Power (Large),RMS IND,5033
SV,Electric Power - T&D,RMS IND,6001
SV,Electric Power - Substations (Small),RMS IND,6011
SV,Electric Power - Substations (Mid),RMS IND,6012
SV,Electric Power - Substations (Large),RMS IND,6013
SV,Electric Power - Nuclear power plant,RMS IND,6021
SV,Electric Power - Wind Farms (Small),RMS IND,6031
SV,Electric Power - Wind Farms (Mid),RMS IND,6032
SV,Electric Power - Wind Farms (Large),RMS IND,6033
SV,Electric Power - Solar Farms (Small),RMS IND,6041
SV,Electric Power - Solar Farms (Mid),RMS IND,6042
SV,Electric Power - Solar Farms (Large),RMS IND,6043
SV,Natural Gas,RMS IND,7001
SV,Food & Beverage,RMS IND,7011
SV,Data Processing/Telecommunications,RMS IND,7021
SV,Communications,RMS IND,7031
SV,Ports & Harbors,RMS IND,7041
SV,"Dams, Reservoirs only",RMS IND,7051
SV,Water/Sewage treatment plants,RMS IND,7061
SV,Outdoor Mechanical,RMS IND,7071
SV,Airport (Small),RMS IND,7081
SV,Airport (Mid),RMS IND,7082
SV,Airport (Large),RMS IND,7083
TH,Heavy Industrial - Mining,RMS IND,1001
TH,Heavy Industrial - Cement,RMS IND,1011
TH,Heavy Industrial - Steel,RMS IND,1021
TH,Heavy Industrial - Pulp & Paper,RMS IND,1031
TH,Heavy Industrial - Glass,RMS IND,1041
TH,Heavy Industrial - General,RMS IND,1051
TH,Chemical Processing - Primarily Outdoor,RMS IND,2001
TH,Chemical Processing - Primarily Indoor,RMS IND,2011
TH,Light Industrial - Electronics,RMS IND,3001
TH,Light Industrial - Pharmaceutical,RMS IND,3011
TH,Light Industrial - Biomedical,RMS IND,3021
TH,Light Industrial - Semiconductor,RMS IND,3031
TH,Light Industrial - General Assembly,RMS IND,3041
TH,Light Industrial - General Manufacturing,RMS IND,3051
TH,Light Industrial - Technological Risk,RMS IND,3061
TH,Petrochemical - Refineries,RMS IND,4001
TH,Petrochemical - Pipelines,RMS IND,4011
TH,Petrochemical - Pipelines Below Ground,RMS IND,4021
TH,Petrochemical - Tank Farms,RMS IND,4031
TH,Electric Power Generation - Fossil Fuel (Small),RMS IND,5001
TH,Electric Power Generation - Fossil Fuel (Medium),RMS IND,5002
TH,Electric Power Generation - Fossil Fuel (Large),RMS IND,5003
TH,Electric Power Generation - Hydroelectric,RMS IND,5011
TH,Electric Power Generation - Co-Generation (Small),RMS IND,5021
TH,Electric Power Generation - Co-Generation (Mid),RMS IND,5022
TH,Electric Power Generation - Co-Generation (Large),RMS IND,5023
TH,Electric Power Generation - Gas Power (Small),RMS IND,5031
TH,Electric Power Generation - Gas Power (Mid),RMS IND,5032
TH,Electric Power Generation - Gas Power (Large),RMS IND,5033
TH,Electric Power - T&D,RMS IND,6001
TH,Electric Power - Substations (Small),RMS IND,6011
TH,Electric Power - Substations (Mid),RMS IND,6012
TH,Electric Power - Substations (Large),RMS IND,6013
TH,Electric Power - Nuclear Power Plant,RMS IND,6021
TH,Electric Power - Wind Farms (Small),RMS IND,6031
TH,Electric Power - Wind Farms (Mid),RMS IND,6032
TH,Electric Power - Wind Farms (Large),RMS IND,6033
TH,Electric Power - Solar Farms (Small),RMS IND,6041
TH,Electric Power - Solar Farms (Mid),RMS IND,6042
TH,Electric Power - Solar Farms (Large),RMS IND,6043
TH,Natural Gas,RMS IND,7001
TH,Food & Beverage,RMS IND,7011
TH,Data Processing/Telecommunications,RMS IND,7021
TH,Communications,RMS IND,7031
TH,Ports & Harbors,RMS IND,7041
TH,"Dams, Reservoirs only",RMS IND,7051
TH,Water/Sewage treatment plants,RMS IND,7061
TH,Outdoor Mechanical,RMS IND,7071
TH,Airport (Small),RMS IND,7081
TH,Airport (Mid),RMS IND,7082
TH,Airport (Large),RMS IND,7083
TR,Heavy Industrial - Mining,RMS IND,1001
TR,Heavy Industrial - Cement,RMS IND,1011
TR,Heavy Industrial - Steel,RMS IND,1021
TR,Heavy Industrial - Pulp & Paper,RMS IND,1031
TR,Heavy Industrial - Glass,RMS IND,1041
TR,Heavy Industrial - General,RMS IND,1051
TR,Chemical Processing - Primarily Outdoor,RMS IND,2001
TR,Chemical Processing - Primarily Indoor,RMS IND,2011
TR,Light Industrial - Electronics,RMS IND,3001
TR,Light Industrial - Pharmaceutical,RMS IND,3011
TR,Light Industrial - Biomedical,RMS IND,3021
TR,Light Industrial - Semiconductor,RMS IND,3031
TR,Light Industrial - General Assembly,RMS IND,3041
TR,Light Industrial - General Manufacturing,RMS IND,3051
TR,Light Industrial - Technological Risk,RMS IND,3061
TR,Petrochemical - Refineries,RMS IND,4001
TR,Petrochemical - Pipelines,RMS IND,4011
TR,Petrochemical - Pipelines below ground,RMS IND,4021
TR,Petrochemical - Tank farms,RMS IND,4031
TR,Electric Power Generation - Fossil Fuel (Small),RMS IND,5001
TR,Electric Power Generation - Fossil Fuel (Medium),RMS IND,5002
TR,Electric Power Generation - Fossil Fuel (Large),RMS IND,5003
TR,Electric Power Generation - Hydroelectric,RMS IND,5011
TR,Electric Power Generation - Co-Generation (Small),RMS IND,5021
TR,Electric Power Generation - Co-Generation (Medium),RMS IND,5022
TR,Electric Power Generation - Co-Generation (Large),RMS IND,5023
TR,Electric Power Generation - Gas Power (Small),RMS IND,5031
TR,Electric Power Generation - Gas Power (Mid),RMS IND,5032
TR,Electric Power Generation - Gas Power (Large),RMS IND,5033
TR,Electric Power - T&D,RMS IND,6001
TR,Electric Power - Substations (Small),RMS IND,6011
TR,Electric Power - Substations (Mid),RMS IND,6012
TR,Electric Power - Substations (Large),RMS IND,6013
TR,Electric Power - Nuclear power plant,RMS IND,6021
TR,Electric Power - Wind Farms (Small),RMS IND,6031
TR,Electric Power - Wind Farms (Mid),RMS IND,6032
TR,Electric Power - Wind Farms (Large),RMS IND,6033
TR,Electric Power - Solar Farms (Small),RMS IND,6041
TR,Electric Power - Solar Farms (Mid),RMS IND,6042
TR,Electric Power - Solar Farms (Large),RMS IND,6043
TR,Natural Gas,RMS IND,7001
TR,Food & Beverage,RMS IND,7011
TR,Data Processing/Telecommunications,RMS IND,7021
TR,Communications,RMS IND,7031
TR,Ports & Harbors,RMS IND,7041
TR,"Dams, Reservoirs only",RMS IND,7051
TR,Water/Sewage treatment plants,RMS IND,7061
TR,Mechanical,RMS IND,7071
TR,Airport (Small),RMS IND,7081
TR,Airport (Mid),RMS IND,7082
TR,Airport (Large),RMS IND,7083
TW,Heavy Industrial - Mining,RMS IND,1001
TW,Heavy Industrial - Cement,RMS IND,1011
TW,Heavy Industrial - Steel,RMS IND,1021
TW,Heavy Industrial - Pulp & Paper,RMS IND,1031
TW,Heavy Industrial - Glass,RMS IND,1041
TW,Heavy Industrial - General,RMS IND,1051
TW,Chemical Processing - Primarily Outdoor,RMS IND,2001
TW,Chemical Processing - Primarily Indoor,RMS IND,2011
TW,Light Industrial - Electronics,RMS IND,3001
TW,Light Industrial - Pharmaceutical,RMS IND,3011
TW,Light Industrial - Biomedical,RMS IND,3021
TW,Light Industrial - Semiconductor,RMS IND,3031
TW,Light Industrial - General Assembly,RMS IND,3041
TW,Light Industrial - General Manufacturing,RMS IND,3051
TW,Light Industrial - Technological Risk,RMS IND,3061
TW,Petrochemical - Refineries,RMS IND,4001
TW,Petrochemical - Pipelines,RMS IND,4011
TW,Petrochemical - Pipelines Below Ground,RMS IND,4021
TW,Petrochemical - Tank Farms,RMS IND,4031
TW,Electric Power Generation - Fossil Fuel (Small),RMS IND,5001
TW,Electric Power Generation - Fossil Fuel (Medium),RMS IND,5002
TW,Electric Power Generation - Fossil Fuel (Large),RMS IND,5003
TW,Electric Power Generation - Hydroelectric,RMS IND,5011
TW,Electric Power Generation - Co-Generation (Small),RMS IND,5021
TW,Electric Power Generation - Co-Generation (Mid),RMS IND,5022
TW,Electric Power Generation - Co-Generation (Large),RMS IND,5023
TW,Electric Power Generation - Gas Power (Small),RMS IND,5031
TW,Electric Power Generation - Gas Power (Mid),RMS IND,5032
TW,Electric Power Generation - Gas Power (Large),RMS IND,5033
TW,Electric Power - T&D,RMS IND,6001
TW,Electric Power - Substations (Small),RMS IND,6011
TW,Electric Power - Substations (Mid),RMS IND,6012
TW,Electric Power - Substations (Large),RMS IND,6013
TW,Electric Power - Nuclear Power Plant,RMS IND,6021
TW,Electric Power - Wind Farms (Small),RMS IND,6031
TW,Electric Power - Wind Farms (Mid),RMS IND,6032
TW,Electric Power - Wind Farms (Large),RMS IND,6033
TW,Electric Power - Solar Farms (Small),RMS IND,6041
TW,Electric Power - Solar Farms (Mid),RMS IND,6042
TW,Electric Power - Solar Farms (Large),RMS IND,6043
TW,Natural Gas,RMS IND,7001
TW,Food & Beverage,RMS IND,7011
TW,Data Processing/Telecommunications,RMS IND,7021
TW,Communications,RMS IND,7031
TW,Ports & Harbors,RMS IND,7041
TW,"Dams, Reservoirs only",RMS IND,7051
TW,Water/Sewage treatment plants,RMS IND,7061
TW,Outdoor Mechanical ,RMS IND,7071
TW,Airport (Small),RMS IND,7081
TW,Airport (Mid),RMS IND,7082
TW,Airport (Large),RMS IND,7083
US,Heavy Industrial - Mining,RMS IND,1001
US,Heavy Industrial - Cement,RMS IND,1011
US,Heavy Industrial - Steel,RMS IND,1021
US,Heavy Industrial - Pulp & Paper,RMS IND,1031
US,Heavy Industrial - Glass,RMS IND,1041
US,Heavy Industrial - General,RMS IND,1051
US,Chemical Processing - Primarily Outdoor,RMS IND,2001
US,Chemical Processing - Primarily Indoor,RMS IND,2011
US,Light Industrial - Electronics,RMS IND,3001
US,Light Industrial - Pharmaceutical,RMS IND,3011
US,Light Industrial - Biomedical,RMS IND,3021
US,Light Industrial - Semiconductor,RMS IND,3031
US,Light Industrial - General Assembly,RMS IND,3041
US,Light Industrial - General Manufacturing,RMS IND,3051
US,Light Industrial - Technological Risk,RMS IND,3061
US,Petrochemical - Refineries,RMS IND,4001
US,Petrochemical - Pipelines,RMS IND,4011
US,Petrochemical - Pipelines Below Ground,RMS IND,4021
US,Petrochemical - Tank Farms,RMS IND,4031
US,Electric Power Generation - Fossil Fuel (Small),RMS IND,5001
US,Electric Power Generation - Fossil Fuel (Medium),RMS IND,5002
US,Electric Power Generation - Fossil Fuel (Large),RMS IND,5003
US,Electric Power Generation - Hydroelectric,RMS IND,5011
US,Electric Power Generation - Co-Generation (Small),RMS IND,5021
US,Electric Power Generation - Co-Generation (Mid),RMS IND,5022
US,Electric Power Generation - Co-Generation (Large),RMS IND,5023
US,Electric Power Generation - Gas Power (Small),RMS IND,5031
US,Electric Power Generation - Gas Power (Mid),RMS IND,5032
US,Electric Power Generation - Gas Power (Large),RMS IND,5033
US,Electric Power - T&D,RMS IND,6001
US,Electric Power - Substations (Small),RMS IND,6011
US,Electric Power - Substations (Mid),RMS IND,6012
US,Electric Power - Substations (Large),RMS IND,6013
US,Electric Power - Nuclear Power Plant,RMS IND,6021
US,Electric Power - Wind Farms (Small),RMS IND,6031
US,Electric Power - Wind Farms (Mid),RMS IND,6032
US,Electric Power - Wind Farms (Large),RMS IND,6033
US,Electric Power - Solar Farms (Small),RMS IND,6041
US,Electric Power - Solar Farms (Mid),RMS IND,6042
US,Electric Power - Solar Farms (Large),RMS IND,6043
US,Natural Gas,RMS IND,7001
US,Food & Beverage,RMS IND,7011
US,Data Processing/Telecommunications,RMS IND,7021
US,Communications,RMS IND,7031
US,Ports & Harbors,RMS IND,7041
US,"Dams, Reservoirs only",RMS IND,7051
US,Water/Sewage treatment plants,RMS IND,7061
US,Outdoor Mechanical ,RMS IND,7071
US,Airport (Small),RMS IND,7081
US,Airport (Mid),RMS IND,7082
US,Airport (Large),RMS IND,7083
VE,Heavy Industrial - Mining,RMS IND,1001
VE,Heavy Industrial - Cement,RMS IND,1011
VE,Heavy Industrial - Steel,RMS IND,1021
VE,Heavy Industrial - Pulp & Paper,RMS IND,1031
VE,Heavy Industrial - Glass,RMS IND,1041
VE,Heavy Industrial - General,RMS IND,1051
VE,Chemical Processing - Primarily Outdoor,RMS IND,2001
VE,Chemical Processing - Primarily Indoor,RMS IND,2011
VE,Light Industrial - Electronics,RMS IND,3001
VE,Light Industrial - Pharmaceutical,RMS IND,3011
VE,Light Industrial - Biomedical,RMS IND,3021
VE,Light Industrial - Semiconductor,RMS IND,3031
VE,Light Industrial - General Assembly,RMS IND,3041
VE,Light Industrial - General Manufacturing,RMS IND,3051
VE,Light Industrial - Technological Risk,RMS IND,3061
VE,Petrochemical - Refineries,RMS IND,4001
VE,Petrochemical - Pipelines,RMS IND,4011
VE,Petrochemical - Pipelines below ground,RMS IND,4021
VE,Petrochemical - Tank farms,RMS IND,4031
VE,Electric Power Generation - Fossil Fuel (Small),RMS IND,5001
VE,Electric Power Generation - Fossil Fuel (Mid),RMS IND,5002
VE,Electric Power Generation - Fossil Fuel (Large),RMS IND,5003
VE,Electric Power Generation - Hydroelectric,RMS IND,5011
VE,Electric Power Generation - Co-Generation (Small),RMS IND,5021
VE,Electric Power Generation - Co-Generation (Mid),RMS IND,5022
VE,Electric Power Generation - Co-Generation (Large),RMS IND,5023
VE,Electric Power Generation - Gas Power (Small),RMS IND,5031
VE,Electric Power Generation - Gas Power (Mid),RMS IND,5032
VE,Electric Power Generation - Gas Power (Large),RMS IND,5033
VE,Electric Power - T&D,RMS IND,6001
VE,Electric Power - Substations (Small),RMS IND,6011
VE,Electric Power - Substations (Mid),RMS IND,6012
VE,Electric Power - Substations (Large),RMS IND,6013
VE,Electric Power - Nuclear power plant,RMS IND,6021
VE,Electric Power - Wind Farms (Small),RMS IND,6031
VE,Electric Power - Wind Farms (Mid),RMS IND,6032
VE,Electric Power - Wind Farms (Large),RMS IND,6033
VE,Electric Power - Solar Farms (Small),RMS IND,6041
VE,Electric Power - Solar Farms (Mid),RMS IND,6042
VE,Electric Power - Solar Farms (Large),RMS IND,6043
VE,Natural Gas,RMS IND,7001
VE,Food & Beverage,RMS IND,7011
VE,Data Processing/Telecommunications,RMS IND,7021
VE,Communications,RMS IND,7031
VE,Ports & Harbors,RMS IND,7041
VE,"Dams, Reservoirs only",RMS IND,7051
VE,Water/Sewage treatment plants,RMS IND,7061
VE,Outdoor Mechanical,RMS IND,7071
VE,Airport (Small),RMS IND,7081
VE,Airport (Mid),RMS IND,7082
VE,Airport (Large),RMS IND,7083
VN,Heavy Industrial - Mining,RMS IND,1001
VN,Heavy Industrial - Cement,RMS IND,1011
VN,Heavy Industrial - Steel,RMS IND,1021
VN,Heavy Industrial - Pulp & Paper,RMS IND,1031
VN,Heavy Industrial - Glass,RMS IND,1041
VN,Heavy Industrial - General,RMS IND,1051
VN,Chemical Processing - Primarily Outdoor,RMS IND,2001
VN,Chemical Processing - Primarily Indoor,RMS IND,2011
VN,Light Industrial - Electronics,RMS IND,3001
VN,Light Industrial - Pharmaceutical,RMS IND,3011
VN,Light Industrial - Biomedical,RMS IND,3021
VN,Light Industrial - Semiconductor,RMS IND,3031
VN,Light Industrial - General Assembly,RMS IND,3041
VN,Light Industrial - General Manufacturing,RMS IND,3051
VN,Light Industrial - Technological Risk,RMS IND,3061
VN,Petrochemical - Refineries,RMS IND,4001
VN,Petrochemical - Pipelines,RMS IND,4011
VN,Petrochemical - Pipelines Below Ground,RMS IND,4021
VN,Petrochemical - Tank Farms,RMS IND,4031
VN,Electric Power Generation - Fossil Fuel (Small),RMS IND,5001
VN,Electric Power Generation - Fossil Fuel (Medium),RMS IND,5002
VN,Electric Power Generation - Fossil Fuel (Large),RMS IND,5003
VN,Electric Power Generation - Hydroelectric,RMS IND,5011
VN,Electric Power Generation - Co-Generation (Small),RMS IND,5021
VN,Electric Power Generation - Co-Generation (Mid),RMS IND,5022
VN,Electric Power Generation - Co-Generation (Large),RMS IND,5023
VN,Electric Power Generation - Gas Power (Small),RMS IND,5031
