COUNTRY,ConstructionClassDescription,ConstructionSchemeID,ConstructionClassCode
SV,Unreinforced Concrete Block Masonry,RMS,2B3
SV,Bahareque,RMS,2B6
SV,Structural Masonry,RMS,2C
SV,Reinforced Masonry,RMS,2C1
SV,Confined Masonry,RMS,2C2
SV,REINFORCED CONCRETE,RMS,3
SV,Conventional (< 100 ft.) Electrical Transmission Line Towers,RMS,30
SV,Major (> 100 ft.) Electrical Transmission Line Towers,RMS,31
SV,Broadcast Towers,RMS,32
SV,Observation Towers,RMS,33
SV,Offshore Towers,RMS,34
SV,Canals,RMS,35
SV,Earth Retaining Structures (> 20 ft. high),RMS,36
SV,Waterfront Structures,RMS,37
SV,Residential Equipment,RMS,38
SV,Office Equipment,RMS,39
SV,Cast-in-place Reinforced Concrete with Concrete Roof Deck,RMS,3A
SV,Reinforced Concrete Moment Resisting Frame,RMS,3A1
SV,Reinforced Concrete Frame with Wood Frame in the upper floors,RMS,3A10
SV,RCMRF with Shear Walls,RMS,3A2
SV,RCMRF with Unreinforced Masonry Infill,RMS,3A3
SV,Reinforced Concrete Shear Wall,RMS,3A4
SV,Waffle or Flat Slab,RMS,3A5
SV,Steel & Reinforced Concrete Composite Frame,RMS,3A6
SV,Gravity Load Designed RC MRF with Unreinforced Masonry Infill,RMS,3A9
SV,Precast Reinforced Concrete with Concrete Roof Deck,RMS,3B
SV,Precast Moment Resisting Frame,RMS,3B1
SV,Precast MRF with Shear Walls,RMS,3B2
SV,Precast MRF with Unreinforced Masonry Infill,RMS,3B3
SV,Tilt-Up,RMS,3B4
SV,Precast Panel Bearing Wall,RMS,3B5
SV,Lift Slab,RMS,3B6
SV,Reinforced Concrete with Wood/Metal Roof Deck,RMS,3C
SV,STEEL,RMS,4
SV,Electrical Equipment,RMS,40
SV,Mechanical Equipment,RMS,41
SV,High Technology/Lab Equipment,RMS,42
SV,"Trains, Trucks, Airplanes",RMS,43
SV,Automobiles - Personal,RMS,44
SV,Automobiles - Dealers,RMS,45
SV,Steel Frame with Concrete Roof Deck,RMS,4A
SV,Steel Moment Resisting Frame,RMS,4A1
SV,Steel MRF with Shear Walls,RMS,4A2
SV,Steel MRF with Unreinforced Masonry Infill,RMS,4A3
SV,Concentrically Braced Steel Frame,RMS,4A4
SV,Eccentrically Braced Steel Frame,RMS,4A5
SV,Gravity Load Designed Steel MRF with Unreinforced Masonry Infill,RMS,4A6
SV,Steel Frame with Wood Frame in the upper floors,RMS,4A7
SV,Light Metal,RMS,4B
SV,Light Metal Frame,RMS,4B1
SV,Light Metal Frame with Unreinforced Masonry Infill,RMS,4B2
SV,Steel Frame with Wood or Metal Roof Deck,RMS,4C
SV,MANUFACTURED/MOBILE HOME,RMS,5
SV,Wood Frame Single Wall (Hawaii only),RMS,52A
SV,Wood Frame Double Wall (Hawaii only),RMS,52B
SV,Golf Course,RMS,53
SV,"Boats, Inside a Building (Marina)",RMS,54
SV,"Boats, Moored, Less than 26 ft, Motor",RMS,55
SV,"Boats, Moored, Less than 26 ft, Sail",RMS,56
SV,"Boats, Moored, 26-60 ft, Motor",RMS,57
SV,"Boats, Moored, 26-60 ft, Sail",RMS,58
SV,"Boats, Moored, Greater than 60 ft, Motor",RMS,59
SV,Manufactured/Mobile Home without Tie-Downs,RMS,5A
SV,Manufactured/Mobile Home with Tie-Downs,RMS,5B
SV,Conventional Bridges (< 500 ft. spans) w/ Multiple Simple Spans,RMS,6
SV,"Boats, Moored, Greater than 60 ft, Sail",RMS,60
SV,Floating Structure,RMS,61
SV,"Aircraft, Small",RMS,63
SV,"Aircraft, Medium",RMS,64
SV,"Aircraft, Large",RMS,65
SV,Conventional Bridges (< 500 ft. spans) w/ Monolithic Spans,RMS,7
SV,Major Bridges (> 500 ft. spans),RMS,8
SV,Underground Pipelines,RMS,9
TH,Unknown,ATC,0
TH,Wood Frame,ATC,1
TH,Moment Steel Frame (Perimeter),ATC,10
TH,Moment Steel Frame (Distributed),ATC,11
TH,Ductile RC Frame (Distributed),ATC,12
TH,Non-Ductile RC Frame (Distributed),ATC,13
TH,Precast Concrete (Non Tilt-Up),ATC,14
TH,Long Span,ATC,15
TH,Tilt-Up,ATC,16
TH,Mobile Home,ATC,17
TH,Specially Engineered Facility,ATC,18
TH,Conventional Bridges (< 500 ft. spans) w/ Multiple Simple Spans,ATC,19
TH,Light Metal,ATC,2
TH,Conventional Bridges (< 500 ft. spans) w/ Monolithic Spans,ATC,20
TH,Major Bridges (> 500 ft. spans),ATC,21
TH,Pipelines - Underground,ATC,22
TH,Pipelines At Grade,ATC,23
TH,Concrete Dams,ATC,24
TH,Earthfill and Rockfill Dams,ATC,25
TH,Alluvium Tunnels,ATC,26
TH,Rock Tunnels,ATC,27
TH,Cut & Cover Tunnels,ATC,28
TH,Storage Tanks - Underground Liquid,ATC,29
TH,Unreinforced Masonry Wall,ATC,3
TH,Underground Solid Storage Tanks,ATC,30
TH,On Ground Liquid Storage Tanks,ATC,31
TH,On Ground Solid Storage Tanks,ATC,32
TH,Storage Tanks - Elevated Liquid,ATC,33
TH,Elevated Solid Storage Tanks,ATC,34
TH,Railroads (Track & Bed),ATC,35
TH,Highways,ATC,36
TH,Runways,ATC,37
TH,High Industrial Masonry Chimneys,ATC,38
TH,High Industrial Concrete Chimneys,ATC,39
TH,URM Wall with Frame,ATC,4
TH,High Industrial Steel Chimneys,ATC,40
TH,Cranes,ATC,41
TH,Conveyor Systems,ATC,42
TH,Transmission Towers (< 100 ft.),ATC,43
TH,Major (> 100 ft.) Electrical Transmission Line Towers,ATC,44
TH,Broadcast Towers,ATC,45
TH,Observation Towers,ATC,46
TH,Offshore Towers,ATC,47
TH,Canals,ATC,48
TH,Earth Retaining Structures (> 20 ft. high),ATC,49
TH,RC Shear Wall with Frame,ATC,5
TH,Waterfront Structures,ATC,50
TH,Residential Equipment,ATC,51
TH,Office Equipment,ATC,52
TH,Electrical Equipment,ATC,53
TH,Mechanical Equipment,ATC,54
TH,High Technology/Lab Equipment,ATC,55
TH,"Trains, Trucks, Airplanes",ATC,56
TH,RC Shear Wall without Frame,ATC,6
TH,RM Shear Wall,ATC,7
TH,RM Shear Wall with Frame,ATC,8
TH,Reinforced Concrete Frame with Wood Frame in the upper floors,ATC,80
TH,Steel Frame with Wood Frame in the upper floors,ATC,81
TH,High Speed Railway,ATC,82
TH,Braced Steel Frame,ATC,9
TH,UNKNOWN,RMS,0
TH,WOOD,RMS,1
TH,Pipelines At Grade,RMS,10
TH,Concrete Dams,RMS,11
TH,Earthfill and Rockfill Dams,RMS,12
TH,Alluvium Tunnels,RMS,13
TH,Rock Tunnels,RMS,14
TH,Cut & Cover Tunnels,RMS,15
TH,Underground Liquid Storage Tanks,RMS,16
TH,Underground Solid Storage Tanks,RMS,17
TH,On Ground Liquid Storage Tanks,RMS,18
TH,On Ground Solid Storage Tanks,RMS,19
TH,Light Wood Frame,RMS,1A
TH,Light Wood Stud Walls,RMS,1A1
TH,Light Wood Post & Beam,RMS,1A2
TH,Heavy Timber,RMS,1B
TH,Heavy Timber Frame,RMS,1B1
TH,Heavy Timber Frame with Unreinforced Masonry Infill,RMS,1B2
TH,MASONRY,RMS,2
TH,Elevated Liquid Storage Tanks,RMS,20
TH,Elevated Solid Storage Tanks,RMS,21
TH,Railroad (Track and Bed),RMS,22
TH,Highways,RMS,23
TH,Runways,RMS,24
TH,High Industrial Masonry Chimneys,RMS,25
TH,High Industrial Concrete Chimneys,RMS,26
TH,High Industrial Steel Chimneys,RMS,27
TH,Cranes,RMS,28
TH,Conveyor Systems,RMS,29
TH,Weak Masonry,RMS,2A
TH,Rubble Stone Masonry,RMS,2A1
TH,Adobe,RMS,2A2
TH,Unreinforced Masonry,RMS,2B
TH,Unreinforced Cut Stone Masonry,RMS,2B1
TH,Unreinforced Solid Brick Masonry,RMS,2B2
TH,Unreinforced Concrete Block Masonry,RMS,2B3
TH,Structural Masonry,RMS,2C
TH,Reinforced Masonry,RMS,2C1
TH,Confined Masonry,RMS,2C2
TH,REINFORCED CONCRETE,RMS,3
TH,Conventional (< 100 ft.) Electrical Transmission Line Towers,RMS,30
TH,Major (> 100 ft.) Electrical Transmission Line Towers,RMS,31
TH,Broadcast Towers,RMS,32
TH,Observation Towers,RMS,33
TH,Offshore Towers,RMS,34
TH,Canals,RMS,35
TH,Earth Retaining Structures (> 20 ft. high),RMS,36
TH,Waterfront Structures,RMS,37
TH,Residential Equipment,RMS,38
TH,Office Equipment,RMS,39
TH,Cast-in-place Reinforced Concrete with Concrete Roof Deck,RMS,3A
TH,Reinforced Concrete Moment Resisting Frame,RMS,3A1
TH,Reinforced Concrete Frame with Wood Frame in the upper floors,RMS,3A10
TH,RCMRF with Shear Walls,RMS,3A2
TH,RCMRF with Unreinforced Masonry Infill,RMS,3A3
TH,Reinforced Concrete Shear Wall,RMS,3A4
TH,Waffle or Flat Slab,RMS,3A5
TH,Steel & Reinforced Concrete Composite Frame,RMS,3A6
TH,Gravity Load Designed RC MRF with Unreinforced Masonry Infill,RMS,3A9
TH,Precast Reinforced Concrete with Concrete Roof Deck,RMS,3B
TH,Precast Moment Resisting Frame,RMS,3B1
TH,Precast MRF with Shear Walls,RMS,3B2
TH,Precast MRF with Unreinforced Masonry Infill,RMS,3B3
TH,Tilt-Up,RMS,3B4
TH,Precast Panel Bearing Wall,RMS,3B5
TH,Lift Slab,RMS,3B6
TH,Reinforced Concrete with Wood/Metal Roof Deck,RMS,3C
TH,STEEL,RMS,4
TH,Electrical Equipment,RMS,40
TH,Mechanical Equipment,RMS,41
TH,High Technology/Lab Equipment,RMS,42
TH,"Trains, Trucks, Airplanes",RMS,43
TH,Automobiles - Personal,RMS,44
TH,Automobiles - Dealers,RMS,45
TH,Steel Frame with Concrete Roof Deck,RMS,4A
TH,Steel Moment Resisting Frame,RMS,4A1
TH,Steel MRF with Shear Walls,RMS,4A2
TH,Steel MRF with Unreinforced Masonry Infill,RMS,4A3
TH,Concentrically Braced Steel Frame,RMS,4A4
TH,Eccentrically Braced Steel Frame,RMS,4A5
TH,Gravity Load Designed Steel MRF with Unreinforced Masonry Infill,RMS,4A6
TH,Steel Frame with Wood Frame in the upper floors,RMS,4A7
TH,Light Metal,RMS,4B
TH,Light Metal Frame,RMS,4B1
TH,Light Metal Frame with Unreinforced Masonry Infill,RMS,4B2
TH,Steel Frame with Wood or Metal Roof Deck,RMS,4C
TH,MANUFACTURED/MOBILE HOME,RMS,5
TH,Golf Course,RMS,53
TH,"Boats, Inside a Building (Marina)",RMS,54
TH,"Boats, Moored, Less than 26 ft, Motor",RMS,55
TH,"Boats, Moored, Less than 26 ft, Sail",RMS,56
TH,"Boats, Moored, 26-60 ft, Motor",RMS,57
TH,"Boats, Moored, 26-60 ft, Sail",RMS,58
TH,"Boats, Moored, Greater than 60 ft, Motor",RMS,59
TH,Manufactured/Mobile Home without Tie-Downs,RMS,5A
TH,Manufactured/Mobile Home with Tie-Downs,RMS,5B
TH,Conventional Bridges (< 500 ft. spans) w/ Multiple Simple Spans,RMS,6
TH,"Boats, Moored, Greater than 60 ft, Sail",RMS,60
TH,Floating Structure,RMS,61
TH,"Aircraft, Small",RMS,63
TH,"Aircraft, Medium",RMS,64
TH,"Aircraft, Large",RMS,65
TH,Conventional Bridges (< 500 ft. spans) w/ Monolithic Spans,RMS,7
TH,Major Bridges (> 500 ft. spans),RMS,8
TH,Underground Pipelines,RMS,9
TR,Unknown,ATC,0
TR,Wood Frame,ATC,1
TR,Moment Steel Frame (Perimeter),ATC,10
TR,Moment Steel Frame (Distributed),ATC,11
TR,Ductile RC Frame (Distributed),ATC,12
TR,Non-Ductile RC Frame (Distributed),ATC,13
TR,Precast Concrete (Non Tilt-Up),ATC,14
TR,Long Span,ATC,15
TR,Tilt-Up,ATC,16
TR,Mobile Home,ATC,17
TR,Specially Engineered Facility,ATC,18
TR,Conventional Bridges (< 500 ft. spans) w/ Multiple Simple Spans,ATC,19
TR,Light Metal,ATC,2
TR,Conventional Bridges (< 500 ft. spans) w/ Monolithic Spans,ATC,20
TR,Major Bridges (> 500 ft. spans),ATC,21
TR,Pipelines - Underground,ATC,22
TR,Pipelines At Grade,ATC,23
TR,Concrete Dams,ATC,24
TR,Earthfill and Rockfill Dams,ATC,25
TR,Alluvium Tunnels,ATC,26
TR,Rock Tunnels,ATC,27
TR,Cut & Cover Tunnels,ATC,28
TR,Storage Tanks - Underground Liquid,ATC,29
TR,Unreinforced Masonry Wall,ATC,3
TR,Underground Solid Storage Tanks,ATC,30
TR,On Ground Liquid Storage Tanks,ATC,31
TR,On Ground Solid Storage Tanks,ATC,32
TR,Storage Tanks - Elevated Liquid,ATC,33
TR,Elevated Solid Storage Tanks,ATC,34
TR,Railroads (Track & Bed),ATC,35
TR,Highways,ATC,36
TR,Runways,ATC,37
TR,High Industrial Masonry Chimneys,ATC,38
TR,High Industrial Concrete Chimneys,ATC,39
TR,URM Wall with Frame,ATC,4
TR,High Industrial Steel Chimneys,ATC,40
TR,Cranes,ATC,41
TR,Conveyor Systems,ATC,42
TR,Transmission Towers (< 100 ft.),ATC,43
TR,Major (> 100 ft.) Electrical Transmission Line Towers,ATC,44
TR,Broadcast Towers,ATC,45
TR,Observation Towers,ATC,46
TR,Offshore Towers,ATC,47
TR,Canals,ATC,48
TR,Earth Retaining Structures (> 20 ft. high),ATC,49
TR,RC Shear Wall with Frame,ATC,5
TR,Waterfront Structures,ATC,50
TR,Residential Equipment,ATC,51
TR,Office Equipment,ATC,52
TR,Electrical Equipment,ATC,53
TR,Mechanical Equipment,ATC,54
TR,High Technology/Lab Equipment,ATC,55
TR,"Trains, Trucks, Airplanes",ATC,56
TR,RC Shear Wall without Frame,ATC,6
TR,RM Shear Wall,ATC,7
TR,RM Shear Wall with Frame,ATC,8
TR,Braced Steel Frame,ATC,9
TR,UNKNOWN,RMS,0
TR,WOOD,RMS,1
TR,Pipelines At Grade,RMS,10
TR,Concrete Dams,RMS,11
TR,Earthfill and Rockfill Dams,RMS,12
TR,Alluvium Tunnels,RMS,13
TR,Rock Tunnels,RMS,14
TR,Cut & Cover Tunnels,RMS,15
TR,Underground Liquid Storage Tanks,RMS,16
TR,Underground Solid Storage Tanks,RMS,17
TR,On Ground Liquid Storage Tanks,RMS,18
TR,On Ground Solid Storage Tanks,RMS,19
TR,Light Wood Frame,RMS,1A
TR,Light Wood Stud Walls,RMS,1A1
TR,Light Wood Post & Beam,RMS,1A2
TR,Heavy Timber,RMS,1B
TR,Heavy Timber Frame,RMS,1B1
TR,Heavy Timber Frame with Unreinforced Masonry Infill,RMS,1B2
TR,MASONRY,RMS,2
TR,Elevated Liquid Storage Tanks,RMS,20
TR,Elevated Solid Storage Tanks,RMS,21
TR,Railroad (Track and Bed),RMS,22
TR,Highways,RMS,23
TR,Runways,RMS,24
TR,High Industrial Masonry Chimneys,RMS,25
TR,High Industrial Concrete Chimneys,RMS,26
TR,High Industrial Steel Chimneys,RMS,27
TR,Cranes,RMS,28
TR,Conveyor Systems,RMS,29
TR,Weak Masonry,RMS,2A
TR,Rubble Stone Masonry,RMS,2A1
TR,Adobe,RMS,2A2
TR,Unreinforced Masonry,RMS,2B
TR,Unreinforced Cut Stone Masonry,RMS,2B1
TR,Unreinforced Solid Brick Masonry,RMS,2B2
TR,Unreinforced Concrete Block Masonry,RMS,2B3
TR,Structural Masonry,RMS,2C
TR,Reinforced Masonry,RMS,2C1
TR,Confined Masonry,RMS,2C2
TR,REINFORCED CONCRETE,RMS,3
TR,Conventional (< 100 ft.) Electrical Transmission Line Towers,RMS,30
TR,Major (> 100 ft.) Electrical Transmission Line Towers,RMS,31
TR,Broadcast Towers,RMS,32
TR,Observation Towers,RMS,33
TR,Offshore Towers,RMS,34
TR,Canals,RMS,35
TR,Earth Retaining Structures (> 20 ft. high),RMS,36
TR,Waterfront Structures,RMS,37
TR,Residential Equipment,RMS,38
TR,Office Equipment,RMS,39
TR,Cast-in-place Reinforced Concrete with Concrete Roof Deck,RMS,3A
TR,Reinforced Concrete Moment Resisting Frame,RMS,3A1
TR,RCMRF with Shear Walls,RMS,3A2
TR,RCMRF with Unreinforced Masonry Infill,RMS,3A3
TR,Reinforced Concrete Shear Wall,RMS,3A4
TR,Waffle or Flat Slab,RMS,3A5
TR,Steel & Reinforced Concrete Composite Frame,RMS,3A6
TR,Precast Reinforced Concrete with Concrete Roof Deck,RMS,3B
TR,Precast Moment Resisting Frame,RMS,3B1
TR,Precast MRF with Shear Walls,RMS,3B2
TR,Precast MRF with Unreinforced Masonry Infill,RMS,3B3
TR,Tilt-Up,RMS,3B4
TR,Precast Panel Bearing Wall,RMS,3B5
TR,Lift Slab,RMS,3B6
TR,STEEL,RMS,4
TR,Electrical Equipment,RMS,40
TR,Mechanical Equipment,RMS,41
TR,High Technology/Lab Equipment,RMS,42
TR,"Trains, Trucks, Airplanes",RMS,43
TR,Automobiles - Personal,RMS,44
TR,Automobiles - Dealers,RMS,45
TR,Steel Frame with Concrete Roof Deck,RMS,4A
TR,Steel Moment Resisting Frame,RMS,4A1
TR,Steel MRF with Shear Walls,RMS,4A2
TR,Steel MRF with Unreinforced Masonry Infill,RMS,4A3
TR,Concentrically Braced Steel Frame,RMS,4A4
TR,Eccentrically Braced Steel Frame,RMS,4A5
TR,Light Metal,RMS,4B
TR,Light Metal Frame,RMS,4B1
TR,Light Metal Frame with Unreinforced Masonry Infill,RMS,4B2
TR,MANUFACTURED/MOBILE HOME,RMS,5
TR,Manufactured/Mobile Home without Tie-Downs,RMS,5A
TR,Manufactured/Mobile Home with Tie-Downs,RMS,5B
TR,Conventional Bridges (< 500 ft. spans) w/ Multiple Simple Spans,RMS,6
TR,Conventional Bridges (< 500 ft. spans) w/ Monolithic Spans,RMS,7
TR,Major Bridges (> 500 ft. spans),RMS,8
TR,Underground Pipelines,RMS,9
TW,Unknown,ATC,0
TW,Wood Frame,ATC,1
TW,Moment Steel Frame (Perimeter),ATC,10
TW,Moment Steel Frame (Distributed),ATC,11
TW,Ductile RC Frame (Distributed),ATC,12
TW,Non-Ductile RC Frame (Distributed),ATC,13
TW,Precast Concrete (Non Tilt-Up),ATC,14
TW,Long Span,ATC,15
TW,Tilt-Up,ATC,16
TW,Conventional Bridges (< 500 ft. spans) w/ Multiple Simple Spans,ATC,19
TW,Light Metal,ATC,2
TW,Conventional Bridges (< 500 ft. spans) w/ Monolithic Spans,ATC,20
TW,Major Bridges (> 500 ft. spans),ATC,21
TW,Concrete Dams,ATC,24
TW,Earthfill and Rockfill Dams,ATC,25
TW,Alluvium Tunnels,ATC,26
TW,Rock Tunnels,ATC,27
TW,Cut & Cover Tunnels,ATC,28
TW,Unreinforced Masonry Wall,ATC,3
TW,Railroads (Track & Bed),ATC,35
TW,Highways,ATC,36
TW,Runways,ATC,37
TW,URM Wall with Frame,ATC,4
TW,RC Shear Wall with Frame,ATC,5
TW,"Trains, Trucks, Airplanes",ATC,56
TW,RC Shear Wall without Frame,ATC,6
TW,RM Shear Wall,ATC,7
TW,RM Shear Wall with Frame,ATC,8
TW,Braced Steel Frame,ATC,9
TW,Unknown,RMS,0
TW,WOOD,RMS,1
TW,Concrete Dams,RMS,11
TW,Earthfill and Rockfill Dams,RMS,12
TW,Alluvium Tunnels,RMS,13
TW,Rock Tunnels,RMS,14
TW,Cut & Cover Tunnels,RMS,15
TW,Light Wood Post & Beam,RMS,1A2
TW,Heavy Timber Frame with Unreinforced Masonry Infill,RMS,1B2
TW,MASONRY,RMS,2
TW,Railroad (Track and Bed),RMS,22
TW,Highways,RMS,23
TW,Runways,RMS,24
TW,Weak Masonry,RMS,2A
TW,Adobe,RMS,2A2
TW,Unreinforced Masonry,RMS,2B
TW,Structural Masonry,RMS,2C
TW,Reinforced Masonry,RMS,2C1
TW,Confined Masonry,RMS,2C2
TW,Factory Structure with Brick Columns,RMS,2D
TW,Multi-story Brick Structure with RC Frames,RMS,2E
TW,REINFORCED CONCRETE,RMS,3
TW,Cast-in-place Reinforced Concrete with Concrete Roof Deck,RMS,3A
TW,Reinforced Concrete Moment Resisting Frame,RMS,3A1
TW,RCMRF with Shear Walls,RMS,3A2
TW,RCMRF with Unreinforced Masonry Infill,RMS,3A3
TW,Reinforced Concrete Shear Wall,RMS,3A4
TW,Steel & Reinforced Concrete Composite Frame,RMS,3A6
TW,Precast Reinforced Concrete with Concrete Roof Deck,RMS,3B
TW,Precast Moment Resisting Frame,RMS,3B1
TW,Precast MRF with Shear Walls,RMS,3B2
TW,Precast MRF with Unreinforced Masonry Infill,RMS,3B3
TW,Tilt-Up,RMS,3B4
TW,Reinforced Concrete with Wood/Metal Roof Deck,RMS,3C
TW,Factory Structure with RC Columns,RMS,3D
TW,STEEL,RMS,4
TW,"Trains, Trucks, Airplanes",RMS,43
TW,Automobiles - Personal,RMS,44
TW,Automobiles - Dealers,RMS,45
TW,Steel Frame with Concrete Roof Deck,RMS,4A
TW,Steel Moment Resisting Frame,RMS,4A1
TW,Steel MRF with Shear Walls,RMS,4A2
TW,Steel MRF with Unreinforced Masonry Infill,RMS,4A3
TW,Concentrically Braced Steel Frame,RMS,4A4
TW,Light Metal,RMS,4B
TW,Light Metal Frame,RMS,4B1
TW,Light Metal Frame with Unreinforced Masonry Infill,RMS,4B2
TW,Conventional Bridges (< 500 ft. spans) w/ Multiple Simple Spans,RMS,6
TW,"Aircraft, Small",RMS,63
TW,"Aircraft, Medium",RMS,64
TW,"Aircraft, Large",RMS,65
TW,Conventional Bridges (< 500 ft. spans) w/ Monolithic Spans,RMS,7
TW,Major Bridges (> 500 ft. spans),RMS,8
US,Unknown,ATC,0
US,Wood Frame,ATC,1
US,Moment Steel Frame (Perimeter),ATC,10
US,Ductile RC Frame (Distributed),ATC,12
US,Non-Ductile RC Frame (Distributed),ATC,13
US,Precast Concrete (Non Tilt-Up),ATC,14
US,Long Span,ATC,15
US,Tilt-Up,ATC,16
US,Mobile Home,ATC,17
US,Specially Engineered Facility,ATC,18
US,Conventional Bridges (< 500 ft. spans) w/ Multiple Simple Spans,ATC,19
US,Light Metal,ATC,2
US,Conventional Bridges (< 500 ft. spans) w/ Monolithic Spans,ATC,20
US,Major Bridges (> 500 ft. spans),ATC,21
US,Pipelines - Underground,ATC,22
US,Pipelines At Grade,ATC,23
US,Concrete Dams,ATC,24
US,Earthfill and Rockfill Dams,ATC,25
US,Alluvium Tunnels,ATC,26
US,Rock Tunnels,ATC,27
US,Cut & Cover Tunnels,ATC,28
US,Storage Tanks - Underground Liquid,ATC,29
US,Unreinforced Masonry Wall,ATC,3
US,Underground Solid Storage Tanks,ATC,30
US,On Ground Liquid Storage Tanks,ATC,31
US,On Ground Solid Storage Tanks,ATC,32
US,Storage Tanks - Elevated Liquid,ATC,33
US,Elevated Solid Storage Tanks,ATC,34
US,Railroads (Track & Bed),ATC,35
US,Highways,ATC,36
US,Runways,ATC,37
US,High Industrial Masonry Chimneys,ATC,38
US,High Industrial Concrete Chimneys,ATC,39
US,URM Wall with Frame,ATC,4
US,High Industrial Steel Chimneys,ATC,40
US,Cranes,ATC,41
US,Conveyor Systems,ATC,42
US,Transmission Towers (< 100 ft.),ATC,43
US,Major (> 100 ft.) Electrical Transmission Line Towers,ATC,44
US,Broadcast Towers,ATC,45
US,Observation Towers,ATC,46
US,Offshore Towers,ATC,47
US,Canals,ATC,48
US,Earth Retaining Structures (> 20 ft. high),ATC,49
US,RC Shear Wall with Frame,ATC,5
US,Waterfront Structures,ATC,50
US,Residential Equipment,ATC,51
US,Office Equipment,ATC,52
US,Electrical Equipment,ATC,53
US,Mechanical Equipment,ATC,54
US,High Technology/Lab Equipment,ATC,55
US,"Trains, Trucks, Airplanes",ATC,56
US,RC Shear Wall without Frame,ATC,6
US,RM Shear Wall,ATC,7
US,Wood Frame Single Wall (Hawaii only),ATC,71
US,Wood Frame OSHPD SPC1,ATC,72A
US,Wood Frame OSHPD SPC2,ATC,72B
US,Wood Frame OSHPD SPC3,ATC,72C
US,Wood Frame OSHPD SPC4,ATC,72D
US,Wood Frame OSHPD SPC5,ATC,72E
US,Unreinforced Masonry Pre-1973 OSHPD SPC1,ATC,73A
US,Unreinforced Masonry Pre-1973 OSHPD SPC2,ATC,73B
US,Structural Masonry Pre-1973 OSHPD SPC1,ATC,74A
US,Structural Masonry Pre-1973 OSHPD SPC2,ATC,74B
US,Structural Masonry Pre-1973 OSHPD SPC3,ATC,74C
US,Structural Masonry 1974-1994 OSHPD SPC2,ATC,74D
US,Structural Masonry 1974-1994 OSHPD SPC3,ATC,74E
US,Structural Masonry Post-1995 OSHPD SPC3,ATC,74F
US,Reinforced Concrete Moment Resisting Frame Pre-1973 OSHPD SPC1,ATC,75A
US,Reinforced Concrete Moment Resisting Frame Pre-1973 OSHPD SPC2,ATC,75B
US,Reinforced Concrete Moment Resisting Frame 1974-1994 OSHPD SPC2,ATC,75C
US,Reinforced Concrete Moment Resisting Frame 1974-1994 OSHPD SPC3,ATC,75D
US,Reinforced Concrete Moment Resisting Frame 1974-1994 OSHPD SPC4,ATC,75E
US,Reinforced Concrete Moment Resisting Frame Post-1995 OSHPD SPC3,ATC,75F
US,Reinforced Concrete Moment Resisting Frame Post-1995 OSHPD SPC4,ATC,75G
US,Reinforced Concrete Moment Resisting Frame Post-1995 OSHPD SPC5,ATC,75H
US,RC MRF with Shear Walls Pre-1973 OSHPD SPC1,ATC,76A
US,RC MRF with Shear Walls Pre-1973 OSHPD SPC2,ATC,76B
US,RC MRF with Shear Walls 1974-1994 OSHPD SPC2,ATC,76C
US,RC MRF with Shear Walls 1974-1994 OSHPD SPC3,ATC,76D
US,RC MRF with Shear Walls 1974-1994 OSHPD SPC4,ATC,76E
US,RC MRF with Shear Walls Post-1995 OSHPD SPC3,ATC,76F
US,RC MRF with Shear Walls Post-1995 OSHPD SPC4,ATC,76G
US,RC MRF with Shear Walls Post-1995 OSHPD SPC5,ATC,76H
US,Reinforced Concrete Shear Wall Pre-1973 OSHPD SPC1,ATC,77A
US,Reinforced Concrete Shear Wall Pre-1973 OSHPD SPC2,ATC,77B
US,Reinforced Concrete Shear Wall 1974-1994 OSHPD SPC2,ATC,77C
US,Reinforced Concrete Shear Wall 1974-1994 OSHPD SPC3,ATC,77D
US,Reinforced Concrete Shear Wall 1974-1994 OSHPD SPC4,ATC,77E
US,Reinforced Concrete Shear Wall Post-1995 OSHPD SPC3,ATC,77F
US,Reinforced Concrete Shear Wall Post-1995 OSHPD SPC4,ATC,77G
US,Reinforced Concrete Shear Wall Post-1995 OSHPD SPC5,ATC,77H
US,Steel Moment Resisting Frame Pre-1973 OSHPD SPC1,ATC,78A
US,Steel Moment Resisting Frame Pre-1973 OSHPD SPC2,ATC,78B
US,Steel Moment Resisting Frame 1974-1994 OSHPD SPC2,ATC,78C
US,Steel Moment Resisting Frame 1974-1994 OSHPD SPC3,ATC,78D
US,Steel Moment Resisting Frame 1974-1994 OSHPD SPC4,ATC,78E
US,Steel Moment Resisting Frame Post-1995 OSHPD SPC3,ATC,78F
US,Steel Moment Resisting Frame Post-1995 OSHPD SPC4,ATC,78G
US,Steel Moment Resisting Frame Post-1995 OSHPD SPC5,ATC,78H
US,Braced Steel MRF Pre-1973 OSHPD SPC1,ATC,79A
US,Braced Steel MRF Pre-1973 OSHPD SPC2,ATC,79B
US,Braced Steel MRF 1974-1994 OSHPD SPC2,ATC,79C
US,Braced Steel MRF 1974-1994 OSHPD SPC3,ATC,79D
US,Braced Steel MRF OSHPD 1974-1994 SPC4,ATC,79E
US,Braced Steel MRF Post-1995 OSHPD SPC3,ATC,79F
US,Braced Steel MRF Post-1995 OSHPD SPC4,ATC,79G
US,Braced Steel MRF Post-1995 OSHPD SPC5,ATC,79H
US,RM Shear Wall with Frame,ATC,8
